,countrySubd,locality,attomId,saleTransDate,proptype,yearbuilt,universalsize,beds,bathstotal,zipcode
2322,MI,OWOSSO,34899209,2019-10-09,SFR,1993,2341.0,3.0,3.0,48867
2323,MI,OWOSSO,38119588,2012-01-24,SFR,1955,1092.0,3.0,1.0,48867
2324,MI,OWOSSO,38137642,2005-11-01,SFR,,1335.0,3.0,1.0,48867
2325,MI,OWOSSO,38188355,2021-06-11,SFR,,1344.0,4.0,2.0,48867
2326,MI,OWOSSO,38191394,2023-02-22,SFR,1880,1120.0,3.0,1.0,48867
2327,MI,OWOSSO,38223658,2019-08-21,SFR,1972,1172.0,3.0,1.0,48867
2328,MI,OWOSSO,38231175,2022-02-04,SFR,1950,1436.0,1.0,1.0,48867
2329,MI,OWOSSO,38327810,2010-01-27,SFR,1940,1160.0,2.0,1.0,48867
2330,MI,OWOSSO,38646699,2019-03-20,SFR,1958,884.0,3.0,1.0,48867
2331,MI,OWOSSO,38691111,2010-07-22,SFR,1920,564.0,2.0,1.0,48867
2332,MI,OWOSSO,48394456,2010-11-09,SFR,1975,1612.0,3.0,2.0,48867
2333,MI,OWOSSO,52968025,2010-01-28,SFR,2004,3378.0,3.0,4.0,48867
2334,MI,OWOSSO,142362311,2015-07-24,SFR,1967,1368.0,3.0,2.0,48867
2335,MI,OWOSSO,141279901,2019-01-22,SFR,1954,960.0,2.0,1.0,48867
2336,MI,OWOSSO,141279900,2021-11-24,SFR,1945,1600.0,3.0,1.0,48867
2337,MI,OWOSSO,141279897,2023-03-27,SFR,1950,1436.0,2.0,1.0,48867
2338,MI,OWOSSO,141203557,2009-04-30,SFR,2002,2093.0,3.0,3.0,48867
2339,MI,OWOSSO,140973621,2020-03-04,SFR,1945,1216.0,3.0,1.0,48867
2340,MI,OWOSSO,140973620,2016-11-04,SFR,1953,1008.0,3.0,1.0,48867
2341,MI,OWOSSO,140915106,2019-08-27,SFR,1940,1248.0,3.0,1.0,48867
2342,MI,OWOSSO,140503738,2005-08-22,SFR,,2091.0,3.0,1.0,48867
2343,MI,OWOSSO,140503737,2011-04-01,SFR,1900,884.0,3.0,1.0,48867
2344,MI,OWOSSO,140466145,2022-03-30,SFR,1900,1428.0,3.0,2.0,48867
2345,MI,OWOSSO,140068710,2022-06-09,SFR,1960,1104.0,3.0,1.0,48867
2346,MI,OWOSSO,140068708,2020-10-27,SFR,1955,1148.0,3.0,1.0,48867
2347,MI,OWOSSO,140068706,2010-08-11,SFR,1956,1188.0,3.0,1.0,48867
2348,MI,OWOSSO,140068705,2011-08-12,SFR,1963,1248.0,3.0,1.0,48867
2349,MI,OWOSSO,146998906,2022-08-24,SFR,1938,900.0,3.0,1.0,48867
2350,MI,OWOSSO,149050435,2010-02-24,SFR,1956,896.0,2.0,1.0,48867
2351,MI,OWOSSO,149963200,2010-03-24,SFR,1950,823.0,2.0,1.0,48867
2352,MI,OWOSSO,149963202,2017-03-13,SFR,1940,1504.0,3.0,1.0,48867
2353,MI,OWOSSO,149963203,2019-09-26,SFR,1839,696.0,2.0,1.0,48867
2354,MI,OWOSSO,149963204,2014-09-09,SFR,,970.0,3.0,1.0,48867
2355,MI,OWOSSO,52841085,2020-05-12,SFR,1956,1136.0,3.0,1.0,48867
2356,MI,OWOSSO,149996303,2017-04-28,SFR,1930,1248.0,3.0,2.0,48867
2357,MI,OWOSSO,150311740,2013-02-25,SFR,2005,2316.0,3.0,3.0,48867
2358,MI,OWOSSO,150515077,2012-09-24,SFR,,864.0,2.0,1.0,48867
2359,MI,OWOSSO,52493858,2023-03-01,SFR,1940,560.0,2.0,1.0,48867
2360,MI,OWOSSO,52493855,2020-10-23,SFR,1940,1152.0,2.0,1.0,48867
2361,MI,OWOSSO,52493854,2014-05-22,SFR,,1284.0,3.0,1.0,48867
2362,MI,OWOSSO,52485105,2009-03-18,SFR,1940,936.0,2.0,1.0,48867
2363,MI,OWOSSO,151660786,2012-03-06,SFR,1972,960.0,3.0,1.0,48867
2364,MI,OWOSSO,151660841,2022-01-14,SFR,1960,1576.0,3.0,1.0,48867
2365,MI,OWOSSO,48292938,2011-07-08,SFR,1955,928.0,2.0,1.0,48867
2366,MI,OWOSSO,41094225,2020-09-09,SFR,1939,590.0,1.0,1.0,48867
2367,MI,OWOSSO,41094224,2022-07-29,SFR,1960,1778.0,3.0,1.0,48867
2368,MI,OWOSSO,41094222,2022-08-18,SFR,,580.0,2.0,1.0,48867
2369,MI,OWOSSO,38677449,2005-05-13,SFR,1951,828.0,2.0,1.0,48867
2370,MI,OWOSSO,38394818,2015-02-25,SFR,1970,1858.0,3.0,2.0,48867
2371,MI,OWOSSO,38390056,2015-08-06,SFR,,1404.0,3.0,1.0,48867
2372,MI,OWOSSO,38331440,2015-06-19,SFR,1960,1610.0,3.0,1.0,48867
2373,MI,OWOSSO,38138106,2015-05-06,SFR,2003,1196.0,3.0,2.0,48867
2374,MI,OWOSSO,38125818,2005-05-13,SFR,2001,2685.0,1.0,2.0,48867
2375,MI,OWOSSO,34916076,2021-08-09,SFR,1900,1296.0,3.0,1.0,48867
2376,MI,OWOSSO,34916072,2020-02-03,SFR,1973,1296.0,3.0,2.0,48867
2377,MI,OWOSSO,32469963,2010-05-03,SFR,1964,1232.0,3.0,2.0,48867
2378,MI,OWOSSO,32019639,2015-06-22,SFR,1981,1898.0,3.0,2.0,48867
2379,MI,OWOSSO,31562023,2019-03-22,SFR,,975.0,3.0,1.0,48867
2380,MI,OWOSSO,31491732,2017-10-13,SFR,1959,1348.0,2.0,2.0,48867
2381,MI,OWOSSO,29616285,2005-12-20,SFR,1960,1320.0,3.0,2.0,48867
2382,MI,OWOSSO,29607699,2006-02-22,SFR,1929,2160.0,3.0,1.0,48867
2383,MI,OWOSSO,27723756,2007-10-30,SFR,1950,1008.0,2.0,1.0,48867
2384,MI,OWOSSO,26504249,2007-08-24,SFR,1955,1080.0,3.0,1.0,48867
2385,MI,OWOSSO,26504247,2013-09-11,SFR,1959,1232.0,3.0,2.0,48867
2386,MI,OWOSSO,26504246,2012-02-07,SFR,1991,1324.0,3.0,2.0,48867
2387,MI,OWOSSO,26504244,2013-05-30,SFR,1966,1500.0,3.0,2.0,48867
2388,WV,COLLIERS,152716787,2015-03-27,SFR,2002,2472.0,2.0,2.0,26035
2389,WV,COLLIERS,186570680,2016-06-23,SFR,1948,1388.0,2.0,2.0,26035
2390,WV,COLLIERS,186571707,2008-03-17,SFR,1870,1412.0,3.0,1.0,26035
2391,WV,COLLIERS,186571711,2008-02-21,SFR,2003,1971.0,2.0,2.0,26035
2392,WV,COLLIERS,189798002,2005-03-28,SFR,2007,2080.0,3.0,3.0,26035
2393,WV,COLLIERS,190733324,2016-01-04,SFR,1979,1440.0,3.0,2.0,26035
2394,WV,COLLIERS,193571433,2005-12-16,SFR,2007,2636.0,4.0,3.0,26035
2395,WV,COLLIERS,202436050,2005-08-25,SFR,2007,2080.0,4.0,3.0,26035
2396,WV,COLLIERS,201863802,2015-06-23,SFR,1935,1296.0,2.0,2.0,26035
2397,WV,COLLIERS,200309249,2005-06-24,SFR,1969,1502.0,3.0,2.0,26035
2398,WV,COLLIERS,200309242,2006-05-11,SFR,1980,1344.0,4.0,1.0,26035
2399,WV,COLLIERS,200238270,2006-10-03,SFR,2008,2737.0,3.0,2.0,26035
2400,WV,COLLIERS,200054451,2005-06-17,SFR,1979,960.0,2.0,1.0,26035
2401,WV,COLLIERS,198892916,2006-10-31,SFR,1954,2021.0,4.0,1.0,26035
2402,WV,COLLIERS,198659758,2014-06-16,SFR,1969,1040.0,3.0,1.0,26035
2403,WV,COLLIERS,198659753,2005-06-17,SFR,1973,1008.0,3.0,1.0,26035
2404,WV,COLLIERS,207343442,2005-06-23,SFR,2005,1575.0,3.0,2.0,26035
2405,WV,COLLIERS,197007353,2006-01-12,SFR,2007,2652.0,4.0,4.0,26035
2406,WV,COLLIERS,207354821,2014-04-30,SFR,1961,1200.0,3.0,2.0,26035
2407,WV,COLLIERS,207354822,2016-06-30,SFR,1957,1644.0,2.0,1.0,26035
2408,WV,COLLIERS,195574880,2008-01-14,SFR,1938,936.0,2.0,1.0,26035
2409,WV,COLLIERS,195549728,2012-04-18,SFR,1980,1358.0,3.0,3.0,26035
2410,WV,COLLIERS,195419698,2014-11-21,SFR,1966,2090.0,2.0,1.0,26035
2411,WV,COLLIERS,194980264,2006-02-24,SFR,1989,960.0,2.0,1.0,26035
2412,WV,COLLIERS,194980253,2005-11-04,SFR,1968,1231.0,2.0,1.0,26035
2413,WV,COLLIERS,193758751,2006-03-10,SFR,1973,1152.0,3.0,3.0,26035
2414,WV,COLLIERS,191394951,2012-09-05,SFR,1957,1488.0,3.0,1.0,26035
2415,WV,COLLIERS,191371776,2006-08-11,SFR,1880,1584.0,3.0,1.0,26035
2416,WV,COLLIERS,190091354,2006-11-20,SFR,1965,1025.0,2.0,2.0,26035
2417,WV,COLLIERS,188642227,2006-09-22,SFR,1974,1030.0,3.0,2.0,26035
2418,WV,COLLIERS,188630269,2008-07-25,SFR,1966,1452.0,3.0,2.0,26035
2419,WV,COLLIERS,188165592,2009-05-15,SFR,1940,1400.0,2.0,1.0,26035
2420,WV,COLLIERS,187298965,2005-06-24,SFR,1969,960.0,3.0,1.0,26035
2421,WV,COLLIERS,186941468,2009-06-29,SFR,1963,2856.0,1.0,1.0,26035
2422,WV,COLLIERS,186941413,2009-05-11,SFR,1997,1680.0,3.0,2.0,26035
2423,WV,COLLIERS,186941411,2005-01-19,SFR,1968,1230.0,3.0,2.0,26035
2424,WV,COLLIERS,203287794,,SFR,1966,1250.0,2.0,1.0,26035
2425,KY,FREDONIA,295570968,2020-01-30,SFR,1950,1148.0,2.0,1.0,42411
2426,KY,FREDONIA,295570894,2009-02-27,CABIN,2009,528.0,1.0,1.0,42411
2427,KY,FREDONIA,295570890,2007-11-28,SFR,1968,1558.0,1.0,1.0,42411
2428,KY,FREDONIA,295570886,2014-08-06,SFR,1962,2104.0,2.0,1.0,42411
2429,KY,FREDONIA,295570883,2021-06-21,SFR,,1202.0,3.0,1.0,42411
2430,KY,FREDONIA,295570846,2012-05-14,SFR,2004,1008.0,2.0,2.0,42411
2431,KY,FREDONIA,295570826,2006-05-22,SFR,,1689.0,3.0,1.0,42411
2432,KY,FREDONIA,295570824,2009-01-29,SFR,,1173.0,3.0,1.0,42411
2433,KY,FREDONIA,295570821,2006-11-28,SFR,,1757.0,2.0,1.0,42411
2434,KY,FREDONIA,295570818,2014-06-16,SFR,,1125.0,3.0,1.0,42411
2435,KY,FREDONIA,295570801,2013-10-08,SFR,,1350.0,2.0,1.0,42411
2436,KY,FREDONIA,295570799,2006-01-23,SFR,2007,1986.0,3.0,2.0,42411
2437,KY,FREDONIA,295570779,2017-09-01,SFR,1987,1255.0,2.0,1.0,42411
2438,KY,FREDONIA,295570764,2021-05-23,SFR,2007,1224.0,2.0,1.0,42411
2439,KY,FREDONIA,295570757,2012-05-16,SFR,,1852.0,3.0,1.0,42411
2440,KY,FREDONIA,295570738,2013-09-17,SFR,1964,1344.0,3.0,1.0,42411
2441,KY,FREDONIA,295570729,2010-02-12,MOBILE HOME,2011,1180.0,2.0,1.0,42411
2442,KY,FREDONIA,295570606,2010-12-14,SFR,1997,2158.0,3.0,2.0,42411
2443,KY,FREDONIA,295571364,2011-08-03,SFR,1999,1236.0,3.0,1.0,42411
2444,KY,FREDONIA,295570593,2012-10-09,FARMS,,1780.0,2.0,2.0,42411
2445,KY,FREDONIA,295571408,2015-06-16,SFR,,2540.0,3.0,1.0,42411
2446,KY,FREDONIA,295571411,2019-03-29,SFR,1958,840.0,2.0,1.0,42411
2447,KY,FREDONIA,295571415,2005-10-03,SFR,2007,1472.0,4.0,3.0,42411
2448,KY,FREDONIA,295571421,2022-06-13,MOBILE HOME,1961,1556.0,4.0,2.0,42411
2449,KY,FREDONIA,295570590,2007-06-12,SFR,,2348.0,3.0,3.0,42411
2450,KY,FREDONIA,295570530,2018-01-03,SFR,1976,1614.0,3.0,2.0,42411
2451,KY,FREDONIA,295570522,2012-04-24,SFR,,891.0,2.0,1.0,42411
2452,KY,FREDONIA,295570519,2012-08-21,SFR,,1280.0,3.0,1.0,42411
2453,KY,FREDONIA,295570507,2010-02-20,RURAL HOMESITE,,1231.0,2.0,1.0,42411
2454,KY,FREDONIA,295570457,2013-01-09,FARMS,,1008.0,3.0,1.0,42411
2455,KY,FREDONIA,295570442,2020-03-06,SFR,1965,1080.0,3.0,1.0,42411
2456,KY,FREDONIA,295570441,2010-12-09,SFR,,1276.0,3.0,1.0,42411
2457,KY,FREDONIA,295570440,2013-10-12,SFR,2007,1800.0,2.0,1.0,42411
2458,KY,FREDONIA,295570428,2006-02-09,SFR,,1154.0,2.0,1.0,42411
2459,KY,FREDONIA,295570425,2012-07-27,SFR,,1760.0,2.0,2.0,42411
2460,KY,FREDONIA,295570419,2006-11-08,SFR,,894.0,2.0,1.0,42411
2461,KY,FREDONIA,295570414,2007-10-19,SFR,,1044.0,2.0,1.0,42411
2462,KY,FREDONIA,295570405,2011-06-03,SFR,1972,1874.0,3.0,2.0,42411
2463,KY,FREDONIA,295570396,2014-04-02,RURAL HOMESITE,1970,1334.0,3.0,2.0,42411
2464,KY,FREDONIA,295570391,2013-08-29,SFR,1980,1288.0,2.0,1.0,42411
2465,KY,FREDONIA,295570358,2005-05-18,SFR,2007,1512.0,2.0,2.0,42411
2466,KY,FREDONIA,295570950,2012-07-18,SFR,1972,1300.0,3.0,1.0,42411
2467,KY,FREDONIA,295570943,2018-04-06,SFR,1980,3028.0,3.0,2.0,42411
2468,KY,FREDONIA,295571155,2009-08-14,SFR,,1107.0,3.0,1.0,42411
2469,KY,FREDONIA,295571156,2019-11-20,SFR,,972.0,2.0,1.0,42411
2470,KY,FREDONIA,295571161,2018-06-01,SFR,,1404.0,3.0,1.0,42411
2471,KY,FREDONIA,295571162,2006-05-31,SFR,,1040.0,3.0,1.0,42411
2472,KY,FREDONIA,295571163,2021-05-18,SFR,1969,1407.0,3.0,1.0,42411
2473,KY,FREDONIA,295571165,2005-09-14,SFR,,832.0,2.0,1.0,42411
2474,KY,FREDONIA,295571169,2013-05-08,SFR,,1404.0,3.0,2.0,42411
2475,KY,FREDONIA,295571173,2009-11-20,SFR,,1404.0,3.0,1.0,42411
2476,KY,FREDONIA,295571177,2021-10-29,SFR,,1248.0,3.0,1.0,42411
2477,KY,FREDONIA,295571179,2014-10-06,SFR,,1456.0,3.0,1.0,42411
2478,KY,FREDONIA,295571188,2010-04-28,SFR,1977,1352.0,3.0,1.0,42411
2479,IL,PEORIA,89732,,SFR,1957,1360.0,3.0,2.0,61615
2480,IL,PEORIA,110803,,SFR,1900,1876.0,3.0,1.0,61615
2481,IL,PEORIA,110806,2020-10-26,SFR,1976,1536.0,3.0,2.0,61615
2482,IL,PEORIA,154260,2013-04-05,SFR,1999,2383.0,3.0,3.0,61615
2483,IL,PEORIA,260472,,SFR,1956,1382.0,3.0,3.0,61615
2484,IL,PEORIA,356984,2021-01-22,TRIPLEX,1969,1512.0,3.0,2.0,61615
2485,IL,PEORIA,512732,2014-06-13,SFR,1947,856.0,2.0,1.0,61615
2486,IL,PEORIA,530624,2020-12-02,SFR,1966,1735.0,3.0,3.0,61615
2487,IL,PEORIA,535323,2019-09-20,SFR,1966,1448.0,3.0,1.0,61615
2488,IL,PEORIA,569618,2006-05-31,SFR,1971,925.0,3.0,1.0,61615
2489,IL,PEORIA,580877,2018-04-23,SFR,1995,2668.0,4.0,3.0,61615
2490,IL,PEORIA,601922,2018-06-19,SFR,1989,2198.0,4.0,4.0,61615
2491,IL,PEORIA,603966,,SFR,1999,2924.0,3.0,3.0,61615
2492,IL,PEORIA,734999,2020-09-11,SFR,1997,2919.0,4.0,4.0,61615
2493,IL,PEORIA,738046,2020-03-13,SFR,1988,2928.0,4.0,4.0,61615
2494,IL,PEORIA,858878,,SFR,1984,2524.0,4.0,3.0,61615
2495,IL,PEORIA,858879,,SFR,1987,2683.0,3.0,3.0,61615
2496,IL,PEORIA,858880,,TOWNHOUSE/ROWHOUSE,1973,1936.0,4.0,4.0,61615
2497,IL,PEORIA,858881,2017-05-22,SFR,1977,1206.0,2.0,1.0,61615
2498,IL,PEORIA,858882,2010-04-21,SFR,1977,1768.0,4.0,2.0,61615
2499,IL,PEORIA,858883,2019-03-18,TOWNHOUSE/ROWHOUSE,1973,1360.0,2.0,3.0,61615
2500,IL,PEORIA,858884,2021-04-20,SFR,1972,919.0,3.0,1.0,61615
2501,IL,PEORIA,858888,,SFR,1971,1550.0,2.0,1.0,61615
2502,IL,PEORIA,858890,2022-04-29,SFR,1972,919.0,3.0,1.0,61615
2503,IL,PEORIA,858891,2014-07-17,SFR,1973,1073.0,4.0,2.0,61615
2504,IL,PEORIA,858892,2012-08-03,SFR,1977,868.0,3.0,1.0,61615
2505,IL,PEORIA,858893,2020-02-19,SFR,1972,919.0,3.0,1.0,61615
2506,IL,PEORIA,1229934,,CONDOMINIUM,2000,1556.0,2.0,2.0,61615
2507,IL,PEORIA,1229935,,SFR,1968,903.0,3.0,1.0,61615
2508,IL,PEORIA,1229936,2016-06-01,SFR,1950,732.0,2.0,1.0,61615
2509,IL,PEORIA,1229937,2005-01-05,SFR,1956,912.0,2.0,2.0,61615
2510,IL,PEORIA,1229948,2019-06-27,SFR,1958,1210.0,3.0,2.0,61615
2511,IL,PEORIA,1476439,2014-10-23,SFR,1968,1465.0,3.0,2.0,61615
2512,IL,PEORIA,1476440,2014-09-29,SFR,1968,1550.0,3.0,2.0,61615
2513,IL,PEORIA,1476441,2007-04-27,SFR,1970,903.0,3.0,1.0,61615
2514,IL,PEORIA,1476442,2022-09-07,SFR,1968,1406.0,3.0,2.0,61615
2515,IL,PEORIA,1476443,2021-06-14,SFR,1969,903.0,3.0,2.0,61615
2516,IL,PEORIA,1476444,2010-05-28,SFR,1968,1548.0,3.0,2.0,61615
2517,IL,PEORIA,1476445,2012-01-03,SFR,1968,1603.0,2.0,1.0,61615
2518,IL,PEORIA,1476446,2021-06-23,SFR,1969,1872.0,3.0,2.0,61615
2519,IL,PEORIA,1476448,,SFR,1971,1189.0,3.0,1.0,61615
2520,IL,PEORIA,1476449,2011-10-31,SFR,1969,1504.0,3.0,2.0,61615
2521,IL,PEORIA,1476450,2019-05-15,SFR,1968,1550.0,4.0,2.0,61615
2522,IL,PEORIA,1476451,2018-06-26,SFR,1969,1476.0,2.0,2.0,61615
2523,IL,PEORIA,1637535,,SFR,1978,2552.0,4.0,3.0,61615
2524,IL,PEORIA,1637536,2019-10-31,SFR,1977,2373.0,4.0,4.0,61615
2525,IL,PEORIA,1637537,,SFR,1976,2028.0,3.0,3.0,61615
2526,IL,PEORIA,1637538,2013-08-30,TOWNHOUSE/ROWHOUSE,1989,2836.0,2.0,3.0,61615
2527,IL,PEORIA,1637539,2017-12-28,SFR,1976,4107.0,4.0,5.0,61615
2528,IL,PEORIA,1637540,,SFR,1994,2676.0,4.0,4.0,61615
2529,IL,PEORIA,1637541,2021-10-22,SFR,1991,2343.0,3.0,2.0,61615
2530,IL,PEORIA,1637542,,TRIPLEX,1977,2027.0,3.0,3.0,61615
2531,IL,PEORIA,1637543,,SFR,1980,1851.0,3.0,2.0,61615
2532,IL,PEORIA,1637544,2020-05-26,SFR,1995,3264.0,4.0,4.0,61615
2533,IL,PEORIA,1637545,,SFR,1977,2680.0,4.0,3.0,61615
2534,IL,PEORIA,1637546,,SFR,1990,2842.0,3.0,3.0,61615
2535,IL,PEORIA,1637547,,SFR,1984,3236.0,3.0,4.0,61615
2536,IL,PEORIA,1637548,2011-12-16,SFR,1980,2138.0,4.0,3.0,61615
2537,IL,PEORIA,1637549,,TRIPLEX,1984,2219.0,3.0,3.0,61615
2538,IL,PEORIA,1637550,2006-07-28,SFR,1979,2178.0,3.0,3.0,61615
2539,IL,PEORIA,1637551,2006-06-20,SFR,1979,3949.0,4.0,4.0,61615
2540,IL,PEORIA,1637552,2021-01-21,SFR,1979,2614.0,4.0,3.0,61615
2541,IL,PEORIA,1637553,2010-01-21,SFR,1980,1994.0,3.0,2.0,61615
2542,IL,PEORIA,1771155,2021-01-25,SFR,1969,875.0,3.0,1.0,61615
2543,IL,PEORIA,1771156,2010-06-29,SFR,1972,1073.0,3.0,2.0,61615
2544,IL,PEORIA,1771157,2021-12-16,SFR,1969,825.0,2.0,1.0,61615
2545,IL,PEORIA,1771158,2018-10-15,SFR,1971,1463.0,4.0,2.0,61615
2546,IL,PEORIA,1771159,2009-10-19,SFR,1971,1550.0,2.0,1.0,61615
2547,IL,PEORIA,1771161,2013-08-23,SFR,1971,1189.0,3.0,1.0,61615
2548,IL,PEORIA,1771162,2019-07-17,SFR,1970,949.0,3.0,2.0,61615
2549,IL,PEORIA,1771163,,SFR,1970,1533.0,3.0,1.0,61615
2550,IL,PEORIA,1771164,2011-05-24,SFR,1971,1776.0,2.0,1.0,61615
2551,IL,PEORIA,1771165,,SFR,1971,1550.0,3.0,2.0,61615
2552,IL,PEORIA,1771166,2007-06-27,SFR,1971,925.0,3.0,1.0,61615
2553,IL,PEORIA,2286809,2020-09-25,SFR,1975,1960.0,3.0,3.0,61615
2554,IL,PEORIA,2286811,2008-01-14,SFR,1957,1040.0,3.0,1.0,61615
2555,IL,PEORIA,2286813,2004-08-09,SFR,1955,1141.0,3.0,1.0,61615
2556,IL,PEORIA,2286815,,SFR,1959,1157.0,3.0,1.0,61615
2557,IL,PEORIA,2286816,2016-03-25,SFR,1955,1532.0,3.0,2.0,61615
2558,IL,PEORIA,2286818,2012-08-09,SFR,1967,1512.0,3.0,2.0,61615
2559,IL,PEORIA,2286819,2021-01-07,SFR,1957,1256.0,3.0,1.0,61615
2560,IL,PEORIA,2286820,2006-03-31,SFR,1959,1352.0,3.0,2.0,61615
2561,IL,PEORIA,2286822,2009-07-30,SFR,1960,1568.0,3.0,2.0,61615
2562,IL,PEORIA,2286873,,SFR,1974,1648.0,4.0,2.0,61615
2563,IL,PEORIA,2744589,2021-10-12,SFR,1997,2606.0,4.0,4.0,61615
2564,IL,PEORIA,2744590,2023-02-08,SFR,1997,2815.0,4.0,4.0,61615
2565,IL,PEORIA,2744591,2016-03-14,SFR,1992,2005.0,3.0,3.0,61615
2566,IL,PEORIA,2744603,2022-03-03,CONDOMINIUM,1999,1676.0,2.0,2.0,61615
2567,IL,PEORIA,3644313,2022-05-31,SFR,1989,2114.0,4.0,4.0,61615
2568,IL,PEORIA,3644315,2015-07-15,SFR,1990,2224.0,3.0,3.0,61615
2569,IL,PEORIA,3644316,2022-08-30,SFR,1988,2058.0,3.0,3.0,61615
2570,IL,PEORIA,3644317,2009-08-24,SFR,1964,1008.0,3.0,2.0,61615
2571,IL,PEORIA,3644318,2011-05-26,SFR,1969,2422.0,3.0,2.0,61615
2572,IL,PEORIA,3644322,2012-01-17,SFR,1974,1854.0,3.0,3.0,61615
2573,IL,PEORIA,3644325,2016-11-10,SFR,1970,1040.0,3.0,1.0,61615
2574,IL,PEORIA,4390990,2014-07-08,SFR,1970,903.0,3.0,2.0,61615
2575,IL,PEORIA,4390991,2019-05-22,SFR,1978,988.0,3.0,1.0,61615
2576,IL,PEORIA,4390992,2005-06-10,SFR,2009,1407.0,2.0,2.0,61615
2577,IL,PEORIA,4390993,2018-05-14,SFR,1970,903.0,3.0,1.0,61615
2578,IL,PEORIA,4390994,,SFR,2000,2839.0,4.0,3.0,61615
2579,IL,PEORIA,4390995,2012-12-10,SFR,1971,925.0,3.0,1.0,61615
2580,IL,PEORIA,4390996,2016-04-19,SFR,1976,2129.0,4.0,3.0,61615
2581,IL,PEORIA,4390997,2021-11-19,TOWNHOUSE/ROWHOUSE,1999,1820.0,2.0,2.0,61615
2582,IL,PEORIA,4390999,2015-05-28,SFR,1970,875.0,3.0,1.0,61615
2583,IL,PEORIA,4391000,2019-02-15,SFR,1969,875.0,3.0,1.0,61615
2584,IL,PEORIA,4391002,2021-05-20,SFR,1969,825.0,2.0,1.0,61615
2585,IL,PEORIA,4391004,2022-06-14,SFR,1969,825.0,2.0,1.0,61615
2586,IL,PEORIA,4391005,2019-01-11,SFR,1971,958.0,3.0,1.0,61615
2587,IL,PEORIA,4467325,,TOWNHOUSE/ROWHOUSE,1972,1024.0,3.0,2.0,61615
2588,IL,PEORIA,4565381,2021-07-30,SFR,1971,875.0,3.0,1.0,61615
2589,IL,PEORIA,4565382,,SFR,1977,1080.0,3.0,1.0,61615
2590,IL,PEORIA,4864643,2021-05-11,SFR,1969,903.0,3.0,2.0,61615
2591,IL,PEORIA,4916812,2006-08-25,SFR,1994,1866.0,3.0,3.0,61615
2592,IL,PEORIA,4966325,2022-08-09,SFR,1979,1664.0,3.0,2.0,61615
2593,IL,PEORIA,4983522,2020-10-26,SFR,1979,1664.0,3.0,1.0,61615
2594,IL,PEORIA,4983543,2020-10-16,SFR,1956,1444.0,3.0,2.0,61615
2595,IL,PEORIA,4983544,2019-10-01,SFR,1954,806.0,2.0,1.0,61615
2596,IL,PEORIA,4983545,2008-07-31,SFR,1970,1098.0,2.0,2.0,61615
2597,IL,PEORIA,4983547,2020-03-20,SFR,1972,1819.0,3.0,2.0,61615
2598,IL,PEORIA,4983548,,SFR,1973,1448.0,3.0,2.0,61615
2599,IL,PEORIA,4983550,2016-06-09,SFR,1955,1214.0,2.0,1.0,61615
2600,IL,PEORIA,5015653,2022-03-07,SFR,1982,988.0,3.0,1.0,61615
2601,IL,PEORIA,5317305,2022-05-10,TOWNHOUSE/ROWHOUSE,1973,1936.0,4.0,4.0,61615
2602,IL,PEORIA,5327517,2019-12-16,TRIPLEX,1958,1664.0,3.0,2.0,61615
2603,IL,PEORIA,7003744,2008-08-26,TOWNHOUSE/ROWHOUSE,1980,1360.0,3.0,3.0,61615
2604,IL,PEORIA,7003745,2019-11-01,SFR,1988,2145.0,3.0,3.0,61615
2605,IL,PEORIA,7003748,2022-05-20,SFR,1989,2236.0,3.0,3.0,61615
2606,IL,PEORIA,7003749,2021-03-11,TRIPLEX,1974,2085.0,4.0,3.0,61615
2607,IL,PEORIA,7003750,2020-08-19,SFR,1979,2312.0,4.0,4.0,61615
2608,IL,PEORIA,7003751,2021-03-15,SFR,1979,1784.0,3.0,4.0,61615
2609,IL,PEORIA,7003752,2006-02-17,SFR,1990,2112.0,4.0,4.0,61615
2610,IL,PEORIA,7180140,2006-09-28,SFR,2000,2044.0,4.0,3.0,61615
2611,IL,PEORIA,7283234,2016-02-25,CONDOMINIUM,2004,1150.0,2.0,2.0,61615
2612,IL,PEORIA,7358958,2012-08-15,SFR,1969,903.0,3.0,2.0,61615
2613,IL,PEORIA,7651509,2006-07-05,SFR,1970,1776.0,2.0,1.0,61615
2614,IL,PEORIA,7834229,2021-12-29,SFR,1998,3056.0,4.0,3.0,61615
2615,IL,PEORIA,7920302,2022-08-18,SFR,1971,964.0,3.0,2.0,61615
2616,IL,PEORIA,7927493,2022-06-10,SFR,1997,2015.0,3.0,2.0,61615
2617,IL,PEORIA,7978082,2011-04-14,SFR,2003,2508.0,4.0,3.0,61615
2618,IL,PEORIA,8149031,2007-06-21,SFR,1994,2680.0,4.0,3.0,61615
2619,IL,PEORIA,8287125,2022-05-12,SFR,1993,2372.0,4.0,3.0,61615
2620,IL,PEORIA,8336435,2015-07-09,SFR,1968,1482.0,3.0,2.0,61615
2621,IL,PEORIA,8459006,2014-03-14,CONDOMINIUM,2004,1150.0,2.0,2.0,61615
2622,IL,PEORIA,8511017,2021-12-15,SFR,1972,1550.0,3.0,2.0,61615
2623,IL,PEORIA,8511018,2017-01-19,SFR,1969,903.0,3.0,1.0,61615
2624,IL,PEORIA,8511019,2006-03-28,SFR,1970,875.0,3.0,2.0,61615
